shot_id,shot_made_flag
1,0.35870769191551194
8,0.3397124986575598
17,0.7619683542469188
20,0.7945879159788016
33,0.2828969177133362
34,0.4132346510429375
35,0.4475637212839203
36,0.4697014188946098
37,0.6180770392253538
38,0.33305584988036063
45,0.42390871041910505
50,0.31487329059171154
55,0.4217290661425347
60,0.3817050181540494
66,0.35496669429787103
67,0.40055244835330567
71,0.38086832519677716
80,0.3554154956382245
85,0.3450793849298473
86,0.5936407713084981
95,0.6000963935759484
104,0.3023809027678852
113,0.34269201508442276
123,0.36427892613989726
126,0.7840171131128284
133,0.654713038038066
141,0.2828096697967211
144,0.42798884966414275
150,0.7862471178067939
152,0.4031733841394805
153,0.7886652312817432
156,0.38421286960851975
159,0.932586542442054
165,0.8105097625721605
172,0.41378389379591696
182,0.9517602572820268
192,0.4387752466167015
193,0.726643584086463
196,0.36105303690315116
202,0.3857614864948958
210,0.3266615585160354
211,0.381905411783296
228,0.9765622972691314
257,0.3799970585202652
260,0.3604169646166565
264,0.4040544300750862
267,0.6097395187304814
279,0.9423883635402703
282,0.3474880549728367
293,0.3424795367962378
299,0.7736573198826538
300,0.6002425117885353
301,0.7506042447810772
317,0.33567495463090913
327,0.31169669798193156
328,0.3466451048018245
335,0.39977385908551805
346,0.7467760635144634
348,0.3312367446060811
365,0.30480241249220397
390,0.7683970439810757
391,0.7308802535040472
392,0.7383939714289769
397,0.36561264122712545
418,0.3883090971887224
428,0.3332332386238305
434,0.5630566446330391
439,0.4379528781945822
440,0.36488836763218807
456,0.42865981139609777
459,0.3809770630657804
472,0.40812168981900354
480,0.35074455313820485
491,0.340620148096055
497,0.3350976534721177
509,0.38981828674473906
511,0.38075482229525714
523,0.2849268668352774
533,0.41428747570861507
544,0.3788605370151802
546,0.3640219535456556
555,0.7756679419685216
558,0.37538903224639053
560,0.325865794135852
573,0.380543478484345
591,0.3929734416234921
596,0.35433507776479234
597,0.3253392793961661
601,0.43950345517171785
605,0.3683707265719557
617,0.3558051480240396
628,0.3534534046041207
634,0.3800597525559002
646,0.29385273394399647
649,0.35736647507020486
651,0.7984364383383198
654,0.7806014015300359
656,0.4135246577932734
657,0.3663205919910181
669,0.34680933237150596
670,0.9443962324677792
693,0.6439732392638632
694,0.3258927679119997
699,0.4172493720538542
711,0.45068633770677036
718,0.36089245027304684
722,0.3511423575856356
723,0.37118413154772745
725,0.6576328913499336
734,0.3898558556576238
735,0.37239286314337305
737,0.7723076141463507
746,0.33916201369018795
747,0.695329210872614
