shot_id,shot_made_flag
1,0.3372533793170073
8,0.30185869105063495
17,0.6171633089519963
20,0.7842170867423611
33,0.2932815437145374
34,0.4935861648403318
35,0.45904518801581534
36,0.48531006826551093
37,0.6262428756276585
38,0.28776564110540737
45,0.32583039816310166
50,0.2442924728736111
55,0.36365968609742105
60,0.2606244198939829
66,0.3146020679021636
67,0.4761231384953452
71,0.4558578329920936
80,0.1827244546291129
85,0.21410573502209268
86,0.5928812462197206
95,0.6263286808766613
104,0.35336556990834056
113,0.4185918988801982
123,0.33174724023971625
126,0.8306128963811773
133,0.5161812082769749
141,0.21831208898959253
144,0.4110728949010863
150,0.6555895213388784
152,0.5013745425318636
153,0.6895711765323311
156,0.3680747969306172
159,0.9539456741085672
165,0.8213685511344637
172,0.5245836656043434
182,0.9195161864301589
192,0.4303833516140736
193,0.6621693926252217
196,0.3558272093832028
202,0.40830931932948883
210,0.38912776702622376
211,0.4992816658798077
228,0.9722523049012013
257,0.5190639961221843
260,0.45685597363095226
264,0.4554924486694521
267,0.6494957691335257
279,0.9253365635104254
282,0.4389394879373447
293,0.3248880421057831
299,0.8036650148562204
300,0.6262321690318511
301,0.7692811193960172
317,0.4235187797077362
327,0.329169602247542
328,0.23121769420687469
335,0.35735024708433216
346,0.7749115940928817
348,0.26863092967192786
365,0.2744497316174524
390,0.6671554895763954
391,0.6838897978384113
392,0.6775011550650711
397,0.36278639144314145
418,0.47595222304751916
428,0.29347573676941446
434,0.6077957637735049
439,0.4988364410997421
440,0.4073868793137841
456,0.5181040204607714
459,0.2614798601570104
472,0.5439651008436952
480,0.3441055335676545
491,0.28728587928746196
497,0.34883451103217655
509,0.4511796889628555
511,0.4037800538572486
523,0.29521687475859154
533,0.44041167751724686
544,0.37042409835107093
546,0.4229847685107864
555,0.7020968446152288
558,0.34064869227480776
560,0.26510885015370655
573,0.3982338243640778
591,0.4730780494806159
596,0.42045775935074126
597,0.29000365742178447
601,0.6412589402816037
605,0.47857511626335036
617,0.3643876653872236
628,0.35170948981321615
634,0.4842436083245228
646,0.2630405020642614
649,0.4083691905576873
651,0.6901678641795599
654,0.8530263262959227
656,0.4454398135867078
657,0.45284914073814436
669,0.37126345676969763
670,0.9318604750234569
693,0.7422855579413525
694,0.36104392118425355
699,0.47267262298915447
711,0.45735091047364074
718,0.3222255732721446
722,0.24242915762512846
723,0.37471369933987725
725,0.824961643838321
734,0.39657041794181475
735,0.2674532933131813
737,0.7411523843618368
746,0.18647024972424606
747,0.6698463764922123
766,0.328292098270914
767,0.3196703956453879
771,0.35398143960790324
773,0.30666706205072863
774,0.5037006883162545
783,0.3587671645083409
784,0.3751421598270777
789,0.27778504392150216
792,0.4433049108990199
804,0.35944428683960306
809,0.28954845319363315
812,0.36740443612654167
813,0.38147053605101194
817,0.4578006991219071
820,0.3029983621855884
825,0.4748844229556683
826,0.20389009910570344
829,0.38331900965865645
855,0.3045173436032161
859,0.6603055202230045
862,0.2581693728054037
870,0.3215513209337891
876,0.33493984188826265
880,0.4693579072423008
886,0.9753949250806053
889,0.8670312683309951
891,0.446613529747759
897,0.9730610862619966
902,0.24209835086629153
903,0.34593772024377534
908,0.3686117997399977
909,0.43173561130100435
920,0.30322115991134657
922,0.29176808030814577
924,0.6711221813445373
932,0.2206901865374592
934,0.4012773018980925
937,0.2342457550307618
941,0.3079606871488472
943,0.35397776264764186
950,0.4469038915011108
952,0.368260881840761
954,0.9567215257432592
963,0.2554254877068925
975,0.3924537747786314
979,0.2970276309020941
981,0.3855778431215939
983,0.22695368468169938
985,0.5989598892832992
989,0.5956555370266927
995,0.31935944496400037
998,0.4018252600309573
1008,0.2778369197824659
1019,0.6459568968573584
1023,0.4987105242948248
1026,0.21496582233829248
1029,0.6055102675499242
1034,0.867031415408072
1036,0.6945650014755416
1038,0.4047669563620654
1039,0.4896465918050007
1051,0.4141158588149517
1052,0.2410177470539802
1066,0.3535222266100745
1087,0.4393209002297385
1092,0.4164951580068046
1094,0.853002206071746
1098,0.43993046640084393
1099,0.3481876925282157
1102,0.2937679758628007
1118,0.3927476090917103
1131,0.32567110088261947
1133,0.6292516256258112
1135,0.9553507381232436
1138,0.5103299815139022
1139,0.7877103470918678
1142,0.4542266958457749
1151,0.33822912563711616
1152,0.46469141187306917
1155,0.6681816961771201
1165,0.31026578661900783
1167,0.8593288675015486
1172,0.4041919603843708
1174,0.7362730768601649
1180,0.39051995146165874
1200,0.39644236363965635
1202,0.44113591897731247
1227,0.6432629584603439
1228,0.6783847948088125
1229,0.2225271809512266
1237,0.4982343701602854
1241,0.29361218550417834
1256,0.26431281705962567
1279,0.323348855067351
1293,0.24157317014761584
1295,0.24086019291591004
1319,0.7044674933634183
1320,0.37885611713113043
1321,0.8148562894728842
1322,0.7364190469136804
1334,0.19124725405717471
1351,0.714604343058802
1373,0.5054781540889486
1375,0.37903810124757714
1380,0.5924831210348096
1382,0.8018626338926964
1385,0.29540015792600505
1399,0.28896716393237776
1403,0.9172801779212064
1428,0.22913951218830642
1434,0.4088038238916194
1444,0.9381308943128895
1448,0.3299046538265594
1466,0.891729667193036
1476,0.5164231496342171
1478,0.4540294382197232
1485,0.3595899318953276
1491,0.6765551749556872
1494,0.5156073562186574
1500,0.36335877932031885
1501,0.5989922087041223
1503,0.32340799538767667
1519,0.6327801839748536
1524,0.36240021130525124
1529,0.794738660093915
1533,0.6596879620831503
1538,0.9951339431415964
1539,0.308304182023671
1546,0.47915631907937123
1555,0.2986611815404257
1559,0.4244399265021099
1563,0.7000832319685351
1565,0.7799203146322587
1574,0.27152534820407714
1591,0.272276408020773
1594,0.30365998472336364
1605,0.3804803113446685
1611,0.5552012949386902
1614,0.4718987079239751
1620,0.32700698480647267
1626,0.21458414676801105
1630,0.5134125958565361
1632,0.40333001214318887
1634,0.3309182395450521
1643,0.3224622679128088
1651,0.5272097849888802
1655,0.36661097457050185
1658,0.22379488960267066
1659,0.49989755404077796
1665,0.3310634531003516
1675,0.42405604354410364
1680,0.7718808684648958
1690,0.29540585080515464
1696,0.21742785653524008
1714,0.2554947063825603
1721,0.31508292222722567
1726,0.457370153066981
1728,0.39358399404155503
1734,0.3360269052502563
1735,0.3397986647196936
1740,0.34645901416672203
1744,0.776061031243896
1747,0.2626528649269379
1752,0.253215146056969
1763,0.6480171654762652
1765,0.7944021575333307
1769,0.40268025241395294
1785,0.718348019817302
1787,0.22422676832631963
1788,0.3020017320941839
1793,0.3021581619016372
1800,0.4892772674277698
1825,0.47735773408038845
1826,0.6960781486842982
1834,0.4230644928460091
1843,0.45375575127311357
1844,0.4457455912970389
1848,0.2856909095137644
1849,0.3329616945846493
1860,0.5127526982688262
1863,0.3876748125864999
1875,0.7200016178657517
1883,0.3302466143888558
1890,0.4770608627092956
1892,0.3818279717039844
1893,0.5059719439595132
1897,0.4385489533279109
1905,0.39182084955039465
1908,0.6895076903159009
1931,0.2865896803583231
1940,0.7470827014956732
1943,0.3127923749626741
1947,0.2105638393556089
1965,0.7191412635776196
1967,0.5074821721238804
1968,0.4578941186669458
1972,0.7711851506706424
1982,0.3288065443714069
1985,0.3631977857678174
2005,0.8406409472925194
2010,0.8594365432354156
2021,0.2996579607740548
2024,0.7898895525471524
2036,0.3907275483696676
2043,0.7682959671012344
2047,0.6216960864050323
2049,0.3461427646690424
2055,0.2623646509088854
2065,0.47123800180729464
2066,0.4271635772163137
2070,0.40196293481179834
2077,0.8731703649427865
2085,0.6921207753566131
2095,0.5040615674530023
2097,0.6113289996770365
2108,0.39603768793204447
2112,0.7219120676305314
2113,0.6534672788226655
2122,0.3162164808054613
2139,0.29981904890694416
2144,0.6037254203947401
2146,0.2970982139533927
2148,0.23730728997971137
2149,0.727520333437174
2157,0.41191664644143056
2159,0.24147807644030347
2168,0.3852600831644591
2176,0.2804293816241238
2178,0.6476695102253004
2181,0.19268355498380965
2187,0.8208215654380759
2188,0.3267267516760607
2190,0.2637099735688551
2194,0.394827565530323
2197,0.2263753722383073
2214,0.2895080684723143
2217,0.16936476060270791
2222,0.373697943562042
2223,0.3069409523635932
2226,0.4728269939157549
2230,0.7064881826377436
2240,0.3735488570562074
2247,0.3359161606400016
2250,0.2637036146045161
2259,0.7090862192175694
2262,0.26976912510042717
2266,0.47255632836029843
2305,0.3029194641741148
2310,0.3159901514767094
2313,0.31455868703764034
2319,0.8194514414597504
2320,0.7025648838475586
2345,0.27700373013120133
2350,0.6806902370362138
2356,0.5731162335716826
2360,0.5934836429978794
2370,0.5665078369558709
2386,0.2878038275534303
2398,0.39833358842903116
2414,0.792575070316693
2435,0.6856885891917237
2439,0.34928203568769306
2446,0.6662940123131241
2458,0.26681953421693
2465,0.1991970459858981
2466,0.4672320201890989
2470,0.3683387254826018
2495,0.7157590720103342
2501,0.19799181256493945
2507,0.4038260755381792
2533,0.16913309299973395
2537,0.5417231149709751
2538,0.20988362298574176
2541,0.2832288506502167
2542,0.6906834823941269
2544,0.8609739207988667
