shot_id,shot_made_flag
1,0.004709684480499329
8,0.4173444829901954
17,0.9717673460158701
20,0.9792374090009263
33,0.002490103570161375
34,0.0067272686621240845
35,0.9562070274951682
36,0.9573041230114242
37,0.9845825227810496
38,0.004603011213757892
45,0.9191627226915215
50,0.005609393398879936
55,6.201369621837236e-4
60,4.629615877302624e-4
66,0.08649145201845206
67,0.020986991845523703
71,0.008730413918572051
80,0.033059859553283305
85,0.07029219303741839
86,0.06050502533443659
95,0.13970929705616675
104,0.004077284640755886
113,0.003104607286023555
123,0.006304396747954669
126,0.0712279031153163
133,0.983100743004812
141,0.029287047613784634
144,0.005161531408996682
150,0.9781287308529841
152,0.07015608627598148
153,0.9809938509897451
156,0.998669218788272
159,0.9996208303138377
165,0.9994064042887202
172,0.00736581865144891
182,0.999522756151085
192,0.037947435606762635
193,0.9684225403381597
196,0.02371409753758507
202,0.007015357868626812
210,5.158103463287979e-4
211,0.0058479388882786655
228,0.9998321459977297
257,0.007946645242157057
260,0.006199137700342198
264,0.009024342025681155
267,0.13756119175570486
279,0.9996273697649646
282,0.0055250960575709855
293,0.015422637858434765
299,0.14320025481809237
300,0.046685254952121155
301,0.09127270928507293
317,4.522340527228446e-4
327,4.394314615209794e-4
328,0.013613614364881841
335,0.9577875837151163
346,0.6649778128096044
348,0.07149848498552536
365,0.01802612044472986
390,0.9773541570325966
391,0.9636553160805071
392,0.41843874005514053
397,4.6493099322134643e-4
418,0.003740821832905198
428,0.019555156029554984
434,0.048573483822910817
439,0.9628492170654943
440,7.421404201139705e-4
456,0.01326280157165075
459,0.08546412792833241
472,0.006391781517035507
480,0.026455773842255986
491,3.4129551808991437e-4
497,0.008402071659623127
509,0.002154210691299831
511,6.843953118331321e-4
523,0.03215386192562268
533,0.007445978909299254
544,0.9394828617476719
546,0.00366474930730833
555,0.9699600067242199
558,0.0010524371406608693
560,0.005396628915998866
573,0.012773890619648065
591,0.004628185071822435
596,0.11473264069470324
597,0.002836179721176475
601,0.051828694553454846
605,0.005989206355668777
617,0.026985606705293652
628,0.016886447720580643
634,0.007412979625740578
646,0.05280580967108521
649,0.005599401682498043
651,0.985556463196473
654,0.9992213299356858
656,0.9578451519365223
657,0.10471270188320128
669,0.004029722301389822
670,0.9995376111671761
693,0.2098743014983149
694,0.0077482554210073565
699,0.034465714770223206
711,0.011104929644314204
718,0.007377753488396167
722,0.017696783253898882
723,5.012910608669169e-4
725,0.47622843289108024
734,0.00851210024495767
735,0.9387211411023157
737,0.37588340818803556
746,0.011115899687992644
747,0.060091933533000436
766,0.004259916966320854
767,0.011865305466762824
771,0.019217652894059734
773,0.0710341484197189
774,0.0640779131660782
783,0.16087480316664765
784,5.752726555642198e-4
789,0.007094528910943313
792,8.327749152642577e-4
804,8.363734903877772e-4
809,0.01159860997808071
812,0.006105644323012946
813,6.316566299466429e-4
817,0.19660601050348916
820,0.01407145133448834
825,0.004114052937652029
826,0.003350039797790291
829,0.0012391393421175981
855,7.892177001942533e-4
859,0.9731423446572938
862,3.4413837469120495e-4
870,4.8392922107430006e-4
876,0.006296623347994122
880,0.00662692150713675
886,0.9997827840108897
889,0.06321328414793352
891,0.9726996773194957
897,0.9998571862933395
902,4.984817910108003e-4
903,0.2595464116505703
908,6.493175555682105e-4
909,0.004501733231799318
920,0.005189499717095183
922,0.004635710008685503
924,0.07484857283435276
932,8.761751812533159e-4
934,0.001243962321866308
937,3.216042194623192e-4
941,0.008394514747911733
943,0.012684724294356018
950,0.004805149364035747
952,0.006135246740987003
954,0.9996070270315143
963,0.003832727554976556
975,0.028172609622674493
979,0.006148668128812179
981,0.02138411194258095
983,0.0016561460679682606
985,0.9594341147244329
989,0.9488291333382283
995,0.004695598062008748
998,0.9506318096698468
1008,0.06693217622098771
1019,0.9990184947502206
1023,0.005488582258180359
1026,0.0021904147842404195
1029,0.149840619866501
1034,0.06751794615579844
1036,0.31622708171567027
1038,0.004728044143883386
1039,0.0287806808901836
1051,0.998893541582991
1052,0.015372411863971027
1066,0.008534945404587846
1087,0.15393036229473908
1092,0.0052283711165673
1094,0.5870298020738317
1098,0.006282067113093417
1099,0.005073063429232627
1102,4.890551122203723e-4
1118,0.013594852507027685
1131,0.08259907627855825
1133,0.9777260171672413
1135,0.9995571518465047
1138,0.9734252669084117
1139,0.9991524717971494
1142,9.532243279346889e-4
1151,0.7770529088983368
1152,0.004462042938687611
1155,0.8534975498024346
1165,0.006185447591990414
1167,0.9995476251297932
1172,0.8622502804242924
1174,0.847793581449214
1180,0.9494789740283333
1200,0.004808392641125661
1202,0.006070000383653503
1227,0.15947217968766492
1228,0.9864279580972963
1229,0.003784806987497546
1237,0.9712074153554778
1241,0.008254820375506499
1256,0.008996233665822133
1279,0.004492900946965253
1293,0.9154254414422434
1295,0.0037533803947556567
1319,0.9570544135522735
1320,0.04724111135376491
1321,0.7044356699969899
1322,0.3708567404621865
1334,3.352301285007171e-4
1351,0.9961221291477425
1373,0.009893119882974727
1375,0.02388975712502531
1380,0.9504725756309457
1382,0.5301330988198154
1385,0.9987127133037214
1399,0.014648292799639194
1403,0.9994036341056886
1428,0.01252684404841046
1434,3.4687318341262687e-4
1444,0.999439575507803
1448,0.0019185266387599616
1466,0.10358680189802794
1476,0.012269881213653152
1478,0.0072814303270550725
1485,0.008517353470112204
1491,0.9755569124179392
1494,0.060235620464281985
1500,0.9577741789726518
1501,0.11873279319028987
1503,0.00487654096678099
1519,0.9817610715109257
1524,0.09676269624073276
1529,0.5109880969538559
1533,0.9953848943628749
1538,0.9998938633731049
1539,0.010595133440340998
1546,0.9673851287543892
1555,0.0038355176570346525
1559,0.004066225644238666
1563,0.3321776739422247
1565,0.9768086712738255
1574,0.0021276925401179526
1591,0.0021832302686562908
1594,0.027845275632135277
1605,0.005616242128988402
1611,0.00766319766296199
1614,0.03883723519711453
1620,0.011644567332846356
1626,0.014832862349699445
1630,0.005026144690286611
1632,0.005110451716162965
1634,0.0786482665122627
1643,0.004191953661661814
1651,0.005972239737537369
1655,0.004262211891752022
1658,0.007151230868738459
1659,0.07778227229783342
1665,0.027684178004279032
1675,0.043621932500789155
1680,0.9989713234976102
1690,0.00429170570049626
1696,0.05857915881244693
1714,0.07381974326301628
1721,0.003057902140825888
1726,0.007166809967737414
1728,0.010684531877247183
1734,0.004964652513211233
1735,0.004558519499705477
1740,0.08822498059454802
1744,0.0815849370912099
1747,0.001957827576918487
1752,0.01238547129560496
1763,0.9555596032951313
1765,0.9804281040239263
1769,0.005088037296916381
1785,0.05171621258184265
1787,0.0052992716043638866
1788,0.9464617340890021
1793,0.0036953387936257006
1800,0.005775936363487881
1825,0.014066175376440006
1826,0.9797808182405856
1834,5.679234736127324e-4
1843,8.180645829203497e-4
1844,5.888169790493272e-4
1848,0.006266446378665443
1849,0.9545647717686032
1860,0.9698410181213526
1863,0.9619292683691724
1875,0.17234840259282
1883,0.004586481362787779
1890,0.0022343611405394
1892,0.013039177210160017
1893,0.007108015063765779
1897,0.02565891782012602
1905,0.003643028589452382
1908,0.4566860843297073
1931,0.05020685374344344
1940,0.9991835987177035
1943,0.013268314255510857
1947,2.4826314073916677e-4
1965,0.10489229181998466
1967,0.006540740308717581
1968,0.008805060894358799
1972,0.9782213186201418
1982,0.006120257809812006
1985,0.02598933757956774
2005,0.07981193832473561
2010,0.17984747203236556
2021,0.005707232312046372
2024,0.12300676803235767
2036,0.007138073121787662
2043,0.08944485052604305
2047,0.13576217695705212
2049,0.003442639319569462
2055,0.015078014779572777
2065,0.0038988361227126965
2066,0.027704707064088403
