shot_id,shot_made_flag
1,0.306830694175529
8,0.3483711541845531
17,0.6828475021116953
20,0.7896750186565981
33,0.31662739484718505
34,0.49996907632464394
35,0.4455899532285892
36,0.4892010699759622
37,0.6775810711620094
38,0.3124578143300751
45,0.33795391522907164
50,0.26818441765489026
55,0.368586607098145
60,0.30259845757359694
66,0.2877829520027534
67,0.4167367781470589
71,0.4235372571400987
80,0.25229105693494164
85,0.24886994402501542
86,0.5498865917356833
95,0.605765398864278
104,0.3779827072674639
113,0.39799636618873907
123,0.3507821782841414
126,0.8294531651722682
133,0.5777090844309063
141,0.22381793740950587
144,0.4215505547429342
150,0.7364376637820624
152,0.47784022725217457
153,0.7345817060612326
156,0.347643532731447
159,0.9224412134061423
165,0.7271108840122589
172,0.4828060152418165
182,0.8671525464690062
192,0.4125153479317999
193,0.676388753046515
196,0.35326274377418765
202,0.41344152438689535
210,0.34851157575619457
211,0.4786374582317793
228,0.9000539625427033
257,0.4963442443707143
260,0.4354521327673064
264,0.45411171926778676
267,0.6600887839952159
279,0.8931585032153183
282,0.46240844409133725
293,0.3330351413685465
299,0.797655749296787
300,0.6296856190257536
301,0.7372088557607569
317,0.4183235411105782
327,0.3268291470957409
328,0.27413865963961875
335,0.33481955216851245
346,0.7697012590840379
348,0.27070947412621965
365,0.27303393905740997
390,0.7011914392333785
391,0.669380239495403
392,0.6575370309469755
397,0.3603532697938754
418,0.456097432027005
428,0.3215324409589976
434,0.537724965018951
439,0.5126763033657008
440,0.34794956445835606
456,0.47856354642550364
459,0.26478699849282655
472,0.5393961723650554
480,0.31725760751179255
491,0.27903209349693575
497,0.38495050899784855
509,0.4561708479787184
511,0.4148810206955817
523,0.29543208869730364
533,0.46892732447622526
544,0.43427193419541416
546,0.40318206075492186
555,0.7345486232968883
558,0.3421161426335934
560,0.2705385851176822
573,0.4129569136663572
591,0.48084789467731387
596,0.4163214647973005
597,0.33124179942385396
601,0.5701493083022582
605,0.4825370534214177
617,0.38832267965673667
628,0.35067089104096233
634,0.44411163251238817
646,0.2885489359686033
649,0.426640533119114
651,0.7088287481052656
654,0.7812951772727144
656,0.44731407142040946
657,0.43898556239605807
669,0.35124459252652884
670,0.8897261767694036
693,0.7212990239860647
694,0.3465886959260535
699,0.4879975205505619
711,0.5002435217505401
718,0.35185015537452197
722,0.285163548226312
723,0.35520758170251393
725,0.7439366260044163
734,0.395171631280051
735,0.3183324540968402
737,0.7322594412335751
746,0.23097646762581817
747,0.6966714870483763
766,0.34566030211954757
767,0.31090072171443284
771,0.3632097151607396
773,0.31709141336612146
774,0.45885464480879856
783,0.36094074761707695
784,0.36895817330365227
789,0.27648687434997765
792,0.4290920883630712
804,0.36628713606377306
809,0.3233239104708538
812,0.3571608413379857
813,0.34736076625219964
